index,data,data2
18311,-3,4
18312,-4,3
18313,-4.2,2.8
18314,-4.4,2.6
18315,-4.6,2.4
18316,-4.8,2.2
18317,-5,2
18318,-4.7,2.7
18319,-4.3,3.3
18320,-4,4
18321,-4,4
18322,-4,5
18323,-4,6
18324,-3,6
18325,-2.3,5.7
18326,-1.7,5.3
18327,-1,5
18328,-2,4
18329,-3,3
18330,-2,2
18331,-2,1.5
18332,-2,1
18333,-2.5,1
18334,-3,1
18335,-3,1
18336,-2.7,1
18337,-2.3,1
18338,-2,1
18339,-2,1
18340,-2.5,1
18341,-3,1
18342,-3.3,2
18343,-3.7,3
18344,-4,4
18345,-4,5
18346,-4,6
18347,-3,6
18348,-3,6.7
18349,-3,7.3
18350,-3,8
18351,-2,7
18352,-2.5,7
18353,-3,7
18354,-2.7,6.7
18355,-2.3,6.3
18356,-2,6
18357,-1.7,5.7
18358,-1.3,5.3
18359,-1,5
18360,-1,4.7
18361,-1,4.3
18362,-1,4
18363,-0.7,4
18364,-0.3,4
18365,0,4
18366,0,4
18367,0,5
18368,0,6
18369,0,7
18370,1.5,8.5
18371,3,10
18372,2.5,10
18373,2,10
18374,2,10
18375,2,9.7
18376,2,9.3
18377,2,9
18378,2,8.3
18379,2,7.7
18380,2,7
18381,1.7,6.3
18382,1.3,5.7
18383,1,5
18384,0.7,4.3
18385,0.3,3.7
18386,0,3
18387,-0.3,2.7
18388,-0.7,2.3
18389,-1,2
18390,0,3
18391,1,4
18392,2,5
18393,2,7.3
18394,2,9.7
18395,2,12
18396,1.7,12.3
18397,1.3,12.7
18398,1,13
18399,0.3,12
18400,-0.3,11
18401,-1,10
18402,0.5,9
18403,2,8
18404,1,6
18405,1,5.5
18406,1,5
18407,1,5
18408,1,5
18409,1,5
18410,1,5
18411,1,5
18412,1,5
18413,1,5
18414,1,5
18415,1,5
18416,2,8
18417,2.3,9
18418,2.7,10
18419,3,11
18420,2,12
18421,-0.5,12.5
18422,-3,13
18423,-2.7,12
18424,-2.3,11
18425,-2,10
18426,-2,9.3
18427,-2,8.7
18428,-2,8
18429,-1.7,6.7
18430,-1.3,5.3
18431,-1,4
18432,-1,3.3
18433,-1,2.7
18434,-1,2
18435,-1.3,1.7
18436,-1.7,1.3
18437,-2,1
18438,-1,2.7
18439,0,4.3
18440,1,6
18441,0.5,7.5
18442,0,9
18443,-1,10
18444,-1,10
18445,0,10.5
18446,1,11
18447,1.7,10.7
18448,2.3,10.3
18449,3,10
18450,3.7,9.3
18451,4.3,8.7
18452,5,8
18453,6,8
18454,5.5,8
18455,5,8
18456,1,11
18457,3,9
18458,5,7
18459,4.7,6.7
18460,4.3,6.3
18461,4,6
18462,2.3,7.3
18463,0.7,8.7
18464,-1,10
18465,0,9.3
18466,1,8.7
18467,2,8
18468,1.3,8.3
18469,0.7,8.7
18470,0,9
18471,-0.3,8
18472,-0.7,7
18473,-1,6
18474,-1.7,6
18475,-2.3,6
18476,-3,6
18477,-2,5.3
18478,-1,4.7
18479,0,4
18480,0,3.7
18481,0,3.3
18482,0,3
18483,0,2.5
18484,0,2
18485,-2,2
18486,-2.3,2.3
18487,-2.7,2.7
18488,-3,3
18489,-3.7,3.7
18490,-4.3,4.3
18491,-5,5
18492,-5,4.3
18493,-5,3.7
18494,-5,3
18495,-5,2.7
18496,-5,2.3
18497,-5,2
18498,-5,1.7
18499,-5,1.3
18500,-5,1
18501,-5,1
18502,-5,1
18503,-5,1
18504,-5,1
18505,-5,1
18506,-5,1
18507,-5,1
18508,-5,1
18509,-5,1
18510,-4.7,1.7
18511,-4.3,2.3
18512,-4,3
18513,-4.7,4
18514,-5.3,5
18515,-6,6
18516,-5.7,6
18517,-5.3,6
18518,-5,6
18519,-5,5.7
18520,-5,5.3
18521,-5,5
18522,-4.3,4.7
18523,-3.7,4.3
18524,-3,4
18525,-3,3.5
18526,-3,3
18527,-1,1
18528,-1,0.7
18529,-1,0.3
18530,-1,0
18531,-1,1
18532,-0.5,0.5
18533,0,0
18534,-0.3,0.3
18535,-0.7,0.7
18536,-1,1
18537,-1,1
18538,-1,2
18539,-1,3
18540,-1.3,3
18541,-1.7,3
18542,-2,3
18543,-3,3
18544,-4,2.5
18545,-5,2
18546,-4.7,1.3
18547,-4.3,0.7
18548,-4,0
18549,-3,0
18550,-3.3,-0.3
18551,-3.5,-0.5
18552,-3.8,-0.8
18553,-4,-1
18554,-4.3,-1
18555,-4.5,-1
18556,-4.8,-1
18557,-5,-1
18558,-5,-0.3
18559,-5,0.3
18560,-5,1
18561,-4.5,2
18562,-4,3
18563,-4,4
18564,-3.3,4
18565,-2.7,4
18566,-2,4
18567,-2,3.7
18568,-2,3.3
18569,-2,3
18570,-2.3,2.7
18571,-2.7,2.3
18572,-3,2
18573,-2.7,1.7
18574,-2.3,1.3
18575,-2,1
18576,-2,1
18577,-2,1
18578,-2,1
18579,-2.5,0.5
18580,-3,0
18581,-3,0
18582,-3,1.2
18583,-3,2.3
18584,-3,3.5
18585,-2.9,4.8
18586,-2.8,6.2
18587,-3,7.5
18588,-3.3,7.8
18589,-3.2,8.4
18590,-3,9
18591,-3,8.3
18592,-3,7.7
18593,-3,7
18594,-2.7,5.7
18595,-2.3,4.3
18596,-2,3
18597,-2,2
18598,-2,1
18599,-2,1.5
18600,-2,2
18601,-2,1.5
18602,-2,1
18603,-2,1
18604,-2,1
18605,-2,0
18606,-1.7,1
18607,-1.3,2
18608,-1,3
18609,-1,4
18610,-1,5
18611,-1,6
18612,-2,6
18613,-2,6.5
18614,-2,7
18615,-2,6.7
18616,-2,6.3
18617,-2,6
18618,-1.3,5.3
18619,-0.7,4.7
18620,0,4
18621,-1,4
18622,-1,4
18623,-1,4
18624,-1.3,3.3
18625,-1.7,2.7
18626,-2,2
18627,-2,1.3
18628,-2,0.7
18629,-2,0
18630,-2,0
18631,-2,2.5
18632,-2,5
18633,-2.2,5.5
18634,-2.3,6
18635,-2.5,6.5
18636,-2.7,7
18637,-2.8,7.5
18638,-3,8
18639,-3,8
18640,-3,8
18641,-3,7
18642,-2.7,6
18643,-2.3,5
18644,-2,4
18645,-2,3.7
18646,-2,3.3
18647,-2,3
18648,-2.3,1.7
18649,-2.7,0.3
18650,-3,-1
18651,-3,0
18652,-2.5,0.5
18653,-2,1
18654,-2,2.3
18655,-2,3.7
18656,-2,5
18657,-2.7,6.3
18658,-3.3,7.7
18659,-4,9
18660,-4,9.3
18661,-4,9.7
18662,-4,10
18663,-4.3,8.7
18664,-4.7,7.3
18665,-5,6
18666,-5,5.7
18667,-5,5.3
18668,-5,5
18669,-4.3,3.7
18670,-3.7,2.3
18671,-3,1
18672,-3.3,0.7
18673,-3.7,0.3
18674,-4,0
18675,-4,0
18676,-4,0
18677,-4,0
18678,-3,1.3
18679,-2,2.7
18680,-1,4
18681,-1.5,5.5
18682,-2,7
18683,-2,9
18684,-2,10
18685,-2,11
18686,-2,13
18687,-2,12
18688,-2,11
18689,-2,10
18690,-1.7,8.7
18691,-1.3,7.3
18692,-1,6
18693,-1.3,5
18694,-1.7,4
18695,-2,3
18696,-2.3,2.3
18697,-2.7,1.7
18698,-3,1
18699,-3,0.7
18700,-3,0.3
18701,-3,0
18702,-2.3,1.7
18703,-1.7,3.3
18704,-1,5
18705,-1.3,7.7
18706,-1.7,10.3
18707,-2,13
18708,-1.7,13.7
18709,-1.3,14.3
18710,-1,15
18711,-0.3,14.3
18712,0.3,13.7
18713,1,13
18714,1,11.8
18715,1,10.7
18716,1,9.5
18717,1,8.3
18718,1,7.2
18719,1,6
18720,0.7,5.3
18721,0.3,4.7
18722,0,4
18723,0,4
18724,0,4
18725,0,4
18726,1,5
18727,1,6
18728,1,7
18729,1.5,8.5
18730,2,10
18731,1,11
18732,1,13
18733,1.5,13
18734,2,13
18735,2.7,12.7
18736,3.3,12.3
18737,4,12
18738,5.7,11.7
18739,7.3,11.3
18740,9,11
18741,9,11
18742,9,11
18743,9,11
18744,9,11
18745,9,11
18746,9,11
18747,9,10.7
18748,9,10.3
18749,9,10
18750,9.3,10.3
18751,9.7,10.7
18752,10,11
18753,8.7,10.7
18754,7.3,10.3
18755,6,10
18756,4.5,10
18757,3,10
18758,2,10
18759,1.3,9.3
18760,0.7,8.7
18761,0,8
18762,-0.3,6.7
18763,-0.7,5.3
18764,-1,4
18765,-2.7,4
18766,-4.3,4
18767,-6,4
18768,-5.7,3.7
18769,-5.3,3.3
18770,-5,3
18771,-4,3
18772,-3,3
18773,-2,3
18774,-2,3.7
18775,-2,4.3
18776,-2,5
18777,-2,6.3
18778,-2,7.7
18779,-2,9
18780,-3.3,8.7
18781,-4.7,8.3
18782,-6,8
18783,-6,8
18784,-6,8
18785,-6,8
18786,-5,7
18787,-4,6
18788,-3,5
18789,-3,4.7
18790,-3,4.3
18791,-3,4
18792,-3,4.7
18793,-3,5.3
18794,-3,6
18795,-3,5.7
18796,-3,5.3
18797,-3,5
18798,-2.3,5.3
18799,-1.7,5.7
18800,-1,6
18801,-1.3,6.7
18802,-1.7,7.3
18803,-2,8
18804,-1.7,7.7
18805,-1.3,7.3
18806,-1,7
18807,-1.5,6.5
18808,-2,6
18809,-2,4
18810,-2.7,3.7
18811,-3.3,3.3
18812,-4,3
18813,-4.7,2.7
18814,-5.3,2.3
18815,-6,2
18816,-7,2
18817,-6,2
18818,-5.7,1.7
18819,-5.3,1.3
18820,-5,1
18821,-5,2
18822,-4.5,2
18823,-4,2
18824,-3,2
18825,-3.7,3.3
18826,-4.3,4.7
18827,-5,6
18828,-5,5
18829,-6,5
18830,-7,5
18831,-6,5
18832,-5.4,4.6
18833,-4.8,4.2
18834,-4.2,3.8
18835,-3.6,3.4
18836,-3,3
18837,-4,3
18838,-4,2.5
18839,-4,2
18840,-4,2
18841,-4,2
18842,-4,2
18843,-4,1
18844,-3.5,1.5
18845,-3,2
18846,-2.7,3
18847,-2.3,4
18848,-2,5
18849,-1.7,6.3
18850,-1.3,7.7
18851,-1,9
18852,0,8.3
18853,1,7.7
18854,2,7
18855,2,7
18856,1,6.5
18857,0,6
18858,0,5.7
18859,0,5.3
18860,0,5
18861,-0.2,4.7
18862,-0.3,4.3
18863,-0.5,4
18864,-0.7,3.7
18865,-0.8,3.3
18866,-1,3
18867,-1.3,3
18868,-1.7,3
18869,-2,3
18870,-2.3,4.3
18871,-2.7,5.7
18872,-3,7
18873,-3.7,7.7
18874,-4.3,8.3
18875,-5,9
18876,-4,8.7
18877,-3,8.3
18878,-2,8
18879,-2.3,7
18880,-2.7,6
18881,-3,5
18882,-2.7,4.3
18883,-2.3,3.7
18884,-2,3
18885,-2.3,2.7
18886,-2.7,2.3
18887,-3,2
18888,-3,1.7
18889,-3,1.3
18890,-3,1
18891,-3.3,0
18892,-3.7,-1
18893,-4,-2
18894,-2,0
18895,-1.5,2.5
18896,-1,5
18897,-1.7,6.3
18898,-2.3,7.7
18899,-3,9
18900,-2,9
18901,-1,9
18902,-2,8
18903,-2.2,7.2
18904,-2.3,6.3
18905,-2.5,5.5
18906,-2.7,4.7
18907,-2.8,3.8
18908,-3,3
18909,-3,2.7
18910,-3,2.3
18911,-3,2
18912,-3,2
18913,-3,2
18914,-3,2
18915,-3,1.3
18916,-3,0.7
18917,-3,0
18918,-2.7,1.7
18919,-2.3,3.3
18920,-2,5
18921,-2,6.7
18922,-2,8.3
18923,-2,10
18924,-1,9
18925,-1,10
18926,-1,11
18927,-1.3,10.3
18928,-1.7,9.7
18929,-2,9
18930,-2,7.9
18931,-1.7,7.3
18932,-1.4,6.6
18933,-0.9,5.9
18934,0,5.5
18935,1.5,5.6
18936,3.2,6.1
18937,4.8,6.7
18938,6.1,7.4
18939,7,7.8
18940,7.6,7.9
18941,7.9,7.9
18942,7,9
18943,7,8.5
18944,7,8
18945,6.3,9.3
18946,5.7,10.7
18947,5,12
18948,3.5,12
18949,2,12
18950,4,8
18951,4,8
18952,2.5,7.5
18953,1,7
18954,-0.5,6.5
18955,-2,6
18956,-1,5
18957,-1.5,4.5
18958,-2,4
18959,-2,4
18960,-3,4
18961,-2,3
18962,-1,3
18963,-2,3
18964,-3,3
18965,-2,3
18966,-2,3.7
18967,-2,4.3
18968,-2,5
18969,-2.7,6
18970,-3.3,7
18971,-4,8
18972,-4,8
18973,-4,8
18974,-4,8
18975,-3,8
18976,-3,7
18977,-3,5
18978,-3,4
18979,-3,3
18980,-3,2
18981,-2.5,2
18982,-2,2
18983,-3,2
18984,-3,1
18985,-3,0
18986,-3,0
18987,-3,0
18988,-3,0
18989,-4,0
18990,-3.7,1.3
18991,-3.3,2.7
18992,-3,4
18993,-3.5,5
18994,-4,6
18995,-4,7
18996,-4,7
18997,-4,7
18998,-4,7
18999,-4,7
19000,-4,7
19001,-4,7
19002,-3.7,5.7
19003,-3.3,4.3
19004,-3,3
19005,-3,2.5
19006,-3,2
19007,-3,2
19008,-3,2
19009,-3,1
19010,-3,1
19011,-3,0
19012,-3,0
19013,-3,-1
19014,-2.5,0.5
19015,-2,2
19016,-1,5
19017,-0.7,6.7
19018,-0.3,8.3
19019,0,10
19020,-1,10
19021,-1.5,10
19022,-2,10
19023,-1.3,9
19024,-0.7,8
19025,0,7
19026,-1,7
19027,-2,7
19028,-3,7
19029,-2.5,5.5
19030,-2,4
19031,-3,4
19032,-4,3
19033,-4,2
19034,-5,2
19035,-8,2
19036,-8,1
19037,-7,0
19038,-6.7,1
19039,-6.3,2
19040,-6,3
19041,-6.3,4
19042,-6.7,5
19043,-7,6
19044,-5,4
19045,-4,4
19046,-3,4
19047,-4,3
19048,-7,3
19049,-7,3
19050,-6.3,2.3
19051,-5.7,1.7
19052,-5,1
19053,-5,0.5
19054,-5,0
19055,-5,0
19056,-5,0
19057,-5,0
19058,-4,1
19059,-5,1
19060,-4,0
19061,-4,1
19062,-3.7,2
19063,-3.3,3
19064,-3,4
19065,-3.3,4.7
19066,-3.7,5.3
19067,-4,6
19068,-4,7
19069,-4,8
19070,-4,9
19071,-4,8.3
19072,-4,7.7
19073,-4,7
19074,-3.7,6.3
19075,-3.3,5.7
19076,-3,5
19077,-3,4
19078,-3,3
19079,-3,2
19080,-3,1
19081,-3,1
19082,-3,1
19083,-3,0
19084,-4,0
19085,-4,0
19086,-3,0
19087,-2,3
19088,-2,5
19089,-2.3,5.7
19090,-2.7,6.3
19091,-3,7
19092,0,7
19093,1.5,6
19094,3,5
19095,3,5
19096,3,5
19097,3,5
19098,3,5.3
19099,3,5.7
19100,3,6
19101,3.5,6
19102,4,6
19103,4,6
19104,4,6
19105,4,6
19106,4,7
19107,4,7
19108,5,6
19109,5,7
19110,5,7
19111,5,7
19112,5,7
19113,5.7,8.7
19114,6.3,10.3
19115,7,12
19116,7,13.5
19117,7,15
19118,5,13
19119,4,14
19120,3,11.5
19121,2,9
19122,0,8.3
19123,-2,7.7
19124,-4,7
19125,-4,7
19126,-4,7
19127,-3,7
19128,-2,6
19129,-1,6
19130,0,5
19131,0,4.5
19132,0,4
19133,-2,5
19134,-3,4
19135,-3,5
19136,-3,6
19137,-2.3,7
19138,-1.7,8
19139,-1,9
19140,-2,8
19141,-2.5,8.5
19142,-3,9
19143,-3.3,8
19144,-3.7,7
19145,-4,6
19146,-3.7,5.7
19147,-3.3,5.3
19148,-3,5
19149,-2.5,4
19150,-2,3
19151,-2,3
19152,-3,3
19153,-3,3
19154,-4,1
19155,-3,0
19156,-3,0
19157,-3,-1
19158,-3,1.3
19159,-3,3.7
19160,-3,6
19161,-3.3,6.7
19162,-3.7,7.3
19163,-4,8
19164,-3.3,8.3
19165,-2.7,8.7
19166,-2,9
19167,-2,8.7
19168,-2,8.3
19169,-2,8
19170,-1.7,7.3
19171,-1.3,6.7
19172,-1,6
19173,-1,5
19174,-1,4
19175,-1,4
19176,-1,3
19177,-1,3
19178,-1.5,2.5
19179,-2,2
19180,-2,1
19181,-2,1
19182,-1.8,2.3
19183,-1.7,3.7
19184,-1.5,5
19185,-1.3,6.3
19186,-1.2,7.7
19187,-1,9
19188,-0.7,9.7
19189,-0.3,10.3
19190,0,11
19191,0,10
19192,0,9
19193,0,8
19194,0,6.7
19195,0,5.3
19196,0,4
19197,-1.5,3.5
19198,-3,3
19199,-5,3
19200,-5,2
19201,-4.6,1.6
19202,-4.2,1.2
19203,-3.8,0.8
19204,-3.4,0.4
19205,-3,0
19206,-3.5,0.5
19207,-4,1
19208,-4,3
19209,-4.3,4
19210,-4.7,5
19211,-5,6
19212,-5,6
19213,-5,6
19214,-5,6
19215,-5,5.3
19216,-5,4.7
19217,-5,4
19218,-5,4
19219,-5,4
19220,-5,4
19221,-4.5,3.5
19222,-4,3
19223,-4,2
19224,-4,2
19225,-4,2
19226,-4,1
19227,-4,2
19228,-4,1
19229,-4,0
19230,-4,2
19231,-4,4
19232,-4,6
19233,-5,7
19234,-4.5,8.5
19235,-4,10
19236,-4,12
19237,-3,11
19238,-2,10
19239,-1.7,9.7
19240,-1.3,9.3
19241,-1,9
19242,-0.7,8.3
19243,-0.3,7.7
19244,0,7
19245,0,6
19246,0,5
19247,0,4
19248,-1,3
19249,-1,3
19250,-1,3
19251,-1,2.5
19252,-1,2
19253,-1,2
19254,0,3.7
19255,1,5.3
19256,2,7
19257,2,10
19258,0.8,11
19259,-0.4,12
19260,-1.6,13
19261,-2.8,14
19262,-4,15
19263,-3.7,14.3
19264,-3.3,13.7
19265,-3,13
19266,-2,12.3
19267,-1,11.7
19268,0,11
19269,0,10.5
19270,0,10
19271,-0.3,10
19272,-0.7,10
19273,-1,10
19274,-1,10
19275,2,9
19276,3,9
19277,5,8
19278,5.3,8.2
19279,5.7,8.3
19280,6,8.5
19281,6.3,8.7
19282,6.7,8.8
19283,7,9
19284,8,9
19285,8,9.5
19286,8,10
19287,8.5,10
19288,9,10
19289,5,9
19290,4,8.7
19291,3,8.3
19292,2,8
19293,2.5,8
19294,3,8
19295,2,8
19296,2,8
19297,3,7
19298,0,6
19299,-1,5
19300,-1,4
19301,-1,3
19302,0,5
19303,-0.5,6.5
19304,-1,8
19305,-1,9.3
19306,-1,10.7
19307,-1,12
19308,-0.5,13
19309,0,14
19310,-3,14
19311,-2,14
19312,-1,14
19313,0,14
19314,0.7,13
19315,1.3,12
19316,2,11
19317,1.5,11.5
19318,1,12
19319,3,11
19320,5,11
19321,5,10
19322,6,10
19323,6,10
19324,8,10
19325,9,11
19326,9,11
19327,10,11.5
19328,11,12
19329,12,12
19330,12.5,13
19331,13,14
19332,14,15
19333,13.5,15.5
19334,13,16
19335,12.3,15.3
19336,11.7,14.7
19337,11,14
19338,10,13.3
19339,9,12.7
19340,8,12
19341,7.5,11
19342,7,10
19343,6,10
19344,6,9
19345,6,8
19346,6,8
19347,6,8
19348,6,8
19349,5,8
19350,4,8
19351,3,8
19352,2,8
19353,1.3,8.7
19354,0.7,9.3
19355,0,10
19356,1,9
19357,0,8.5
19358,-1,8
19359,-2,7.3
19360,-3,6.7
19361,-4,6
19362,-4.7,5.7
19363,-5.3,5.3
19364,-6,5
19365,-5.5,4.5
19366,-5,4
19367,-4,3
19368,-4,2
19369,-4,1
19370,-4,1
19371,-4,0
19372,-4,0
19373,-4,0
19374,-4.3,2.3
19375,-4.7,4.7
19376,-5,7
19377,-4,7.3
19378,-3,7.7
19379,-2,8
19380,-2,8.7
19381,-2,9.3
19382,-2,10
19383,-2.3,9.3
19384,-2.7,8.7
19385,-3,8
19386,-2.7,7
19387,-2.3,6
19388,-2,5
19389,-2,5
19390,-2,5
19391,-2,5
19392,-2,5
19393,-1,5
19394,-1,5
19395,-1,4
19396,-1,4
19397,-1,4
19398,-1,5
19399,-1,6
19400,-3,7
19401,-3,8
19402,-3,9
19403,-3,10
19404,-4,10.7
19405,-5,11.3
19406,-6,12
19407,-5.7,12
19408,-5.3,12
19409,-5,12
19410,-4,11.4
19411,-3,10.8
19412,-2,10.2
19413,-1,9.6
19414,0,9
19415,0,8
19416,0,8
19417,1,8
19418,1,8
19419,1,6
19420,2,7
19421,1,4
19422,1.7,6.3
19423,2.3,8.7
19424,3,11
19425,2.5,13
19426,2,15
19427,0,17
19428,1.3,17.3
19429,2.7,17.7
19430,4,18
19431,4.7,17
19432,5.3,16
19433,6,15
19434,7,14.3
19435,8,13.7
19436,9,13
19437,9.5,13
19438,10,13
19439,10,13
19440,10,13
19441,10,12
19442,10,12
19443,10,12
19444,10,13
19445,10,13
19446,11,12
19447,11,13
19448,12,14
19449,12,14
19450,12,16
19451,12,14
19452,10.7,14
19453,9.3,14
19454,8,14
19455,6.7,12.3
19456,5.3,10.7
19457,4,9
19458,3.3,9
19459,2.7,9
19460,2,9
19461,2.5,8
19462,3,7
19463,2,8
19464,1,8
19465,1,7
19466,0,7
19467,0,7
19468,0,7
19469,-2,7
19470,-2.3,7
19471,-2.7,7
19472,-3,7
19473,-3,7.3
19474,-3,7.7
19475,-3,8
19476,-4,8.5
19477,-5,9
19478,-3,9
19479,-5,7
19480,-5,6.5
19481,-5,6
19482,-5,5.3
19483,-5,4.7
19484,-5,4
19485,-4.7,3.7
19486,-4.3,3.3
19487,-4,3
19488,-4,3
19489,-4,3
19490,-3,2
19491,-3,3
19492,-3,2
19493,-3,2
19494,-3,3
19495,-3,4
19496,-2,6
19497,-2,8
19498,-2,10
19499,0,12
19500,0,12.3
19501,0,12.7
19502,0,13
19503,2,12.7
19504,4,12.3
19505,6,12
19506,6.3,11.7
19507,6.7,11.3
19508,7,11
19509,7.5,10.5
19510,8,10
19511,8,10
19512,8,10
19513,8,9
19514,8,9
19515,8,9
19516,9,9
19517,8,9
19518,9,9
19519,8.5,9
19520,8,9
19521,7.3,9.7
19522,6.7,10.3
19523,6,11
19524,5.7,11
19525,5.3,11
19526,5,11
19527,4.7,11
19528,4.3,11
19529,4,11
19530,4,10.3
19531,4,9.7
19532,4,9
19533,4,8.5
19534,4,8
19535,4,6
19536,4,7
19537,4,7
19538,3,5
19539,3,6
19540,2,4
19541,2,4
19542,3,5
19543,2.5,7.5
19544,2,10
19545,0,11
19546,-0.5,13
19547,-1,15
19548,-1.3,15.3
19549,-1.7,15.7
19550,-2,16
19551,-3,15
19552,-4,14
19553,-5,13
19554,-4.3,11.3
19555,-3.7,9.7
19556,-3,8
19557,-2.5,7.5
19558,-2,7
19559,-1,7
19560,-1,6
19561,-1,5
19562,-1,5
19563,-1,4
19564,-1,4
19565,-1,4
19566,-0.7,5.7
19567,-0.3,7.3
19568,0,9
19569,0,11.5
19570,0,14
19571,-1,14
19572,-1.3,14
19573,-1.7,14
19574,-2,14
19575,-3,15
19576,-1,13.5
19577,1,12
19578,1.3,11.7
19579,1.7,11.3
19580,2,11
19581,1.5,11
19582,1,11
19583,1,10
19584,0,10
19585,0,9
19586,1,8
19587,1,8
19588,1,7
19589,1,6
19590,1.3,7.7
19591,1.7,9.3
19592,2,11
19593,2,13
19594,2,15
19595,2,17
19596,1,16.7
19597,0,16.3
19598,-1,16
19599,-4,14.5
19600,-7,13
19601,-5.3,12
19602,-3.7,11
19603,-2,10
19604,-3,9
19605,-3,8.5
19606,-3,8
19607,-3,8
19608,-1,8
19609,0,8
19610,0,8
19611,0,8
19612,0,8
19613,-0.4,7.6
19614,-0.2,8.1
19615,0,8.6
19616,0.3,9.1
19617,0.5,10.7
19618,0.8,12.4
19619,1,14
19620,2.3,14.7
19621,3.7,15.3
19622,5,16
19623,4.3,14.7
19624,3.7,13.3
19625,3,12
19626,5,11.7
19627,7,11.3
19628,9,11
19629,9,11.5
19630,9,12
19631,9,12
19632,9,12
19633,9,12
19634,9,12
19635,9,12
19636,9,12
19637,9,13
19638,10,13
19639,11,13
19640,12,13
19641,13.3,15
19642,14.7,17
19643,16,19
19644,16,17
19645,16,17
19646,16,17
19647,16,18
19648,15,17
19649,16,17
19650,16,17
19651,15.5,17
19652,15,17
19653,13,16.7
19654,11,16.3
19655,9,16
19656,6,15
19657,6,14
19658,6,13
19659,6,12
19660,6,11
19661,6,12
19662,6.3,13
19663,6.7,14
19664,7,15
19665,7.3,15.3
19666,7.7,15.7
19667,8,16
19668,8,16
19669,7,16
19670,6,16
19671,6,15.5
19672,6,15
19673,5,15
19674,6.4,14.6
19675,6.5,13.9
19676,6.4,13.1
19677,5.8,12
19678,4.3,10.3
19679,2.1,8.2
19680,-0.5,5.8
19681,-2.7,3.8
19682,-4.2,2.2
19683,-4.7,1.2
19684,-4.7,0.5
19685,-4.7,-0.2
19686,-3,1
19687,-4,4
19688,-5,5
19689,-6,6
19690,-5,7
19691,-6,7
19692,-6,8
19693,-7,8
19694,-7,9
19695,-9,9
19696,-8,9
19697,-6,9
19698,-7,9
19699,-5,8
19700,-5,8
19701,-6,8
19702,-4,7
19703,-3,7
19704,-2,6
19705,-2,6
19706,-1,6
19707,-2,6
19708,-2,6
19709,0,6
19710,0,6
19711,0,7
19712,0,7
19713,0,7
19714,1,7
19715,1,8
19716,2,8
19717,3,8
19718,5,8
19719,5,8
19720,5,8
19721,5,8
19722,5,8
19723,5,8
19724,5,8
19725,5,8
19726,6,7
19727,5,7
19728,4,7
19729,4,7
19730,3,7
19731,3,6
19732,3,6
19733,3,6
19734,4,7
19735,5,9
19736,4,9
19737,4,11
19738,3,13
19739,5,13
19740,4,13
19741,3,13
19742,5,14
19743,4,14
19744,4,14
19745,4,13
19746,4,12
19747,4,11
19748,4,11
19749,4,9
19750,4,9
19751,4,8
19752,4,7
19753,4,7
19754,3,6
19755,3,5
19756,3,5
19757,3,5
19758,6,7
19759,6,10
19760,7,12
19761,5,15
19762,6,16
19763,6,17
19764,4,18
19765,4,18
19766,5,18
19767,4,17
19768,4,17
19769,5,16
19770,5,15
19771,6,14
19772,5,14
19773,4,13
19774,5,11
19775,5,10
19776,5,9
19777,5,9
19778,4.5,8.5
19779,4,8
19780,4,8
19781,3,7
19782,6,8
19783,6,9
19784,6,14
19785,7,17
19786,6,19
19787,5,21
19788,5,21
19789,4,22
19790,3,22.5
19791,2,23
19792,3,22
19793,3,21
19794,4,19
19795,5,17
19796,6,15
19797,6,15
19798,7,14
19799,5,12
19800,5,12
19801,4,11
19802,4,10
19803,4,10
19804,4,10
19805,4,9
19806,4,10
19807,6,12
19808,7,15
19809,7,17
19810,6,19
19811,4,20
19812,2,21
19813,6,20
19814,10,19
19815,8,18
19816,8,17
19817,9,17
19818,9,16
19819,11,16
19820,10,16
19821,11,15
19822,10,15
19823,8,15
19824,7,14
19825,8,14
19826,8,15
19827,9,14
19828,10,14
19829,11,14
19830,11,13
19831,12,14
19832,12,14
19833,12,14
19834,12,15
19835,13,15
19836,13,15
19837,13,15
19838,14,15
19839,13,15
19840,13,15
19841,14,15
19842,14,15
19843,14,15
19844,14,15
19845,14,14
19846,14,14
19847,14,15
19848,13,14
19849,13,14
19850,12,13
19851,11,13
19852,9,12
19853,9,11
19854,9,12
19855,9,14
19856,9,15
19857,9,17
19858,8,19
19859,7,20
19860,7,21
19861,10,22
19862,10,21
19863,9,21
19864,8,21
19865,9,20
19866,5,20
19867,7,18
19868,9,16
19869,6,16
19870,8,15
19871,6,13
19872,6,13
19873,5,11
19874,6,12
19875,6,11
19876,6,12
19877,8,14
19878,11,16
19879,11,17
19880,12,19
19881,13,21
19882,13,21
19883,12,22
19884,13,22
19885,10,20
19886,10,20
19887,11,19
19888,12,17
19889,13,16
19890,13,16
19891,14,16
19892,14,16
19893,14,16
19894,14,16
19895,14,16
19896,14,15
19897,14,15
19898,14,15
19899,14,16
19900,14,16
19901,14,15
19902,14,16
19903,16,17
19904,15,18
19905,16,19
19906,15,19
19907,15,19
19908,16,20
19909,15,21
19910,15,22
19911,14,21
19912,15,21
19913,14,20
19914,13,19
19915,13,18
19916,12,17
19917,12,17
19918,13,17
19919,13,17
19920,13,16
19921,12,16
19922,12,16
19923,11,15
19924,9,14
