index,data,data2
27175,5,1
27176,8,2
27177,9,2.3
27178,10,2.7
27179,11,3
27180,12,2
27181,12.5,-0.5
27182,13,-3
27183,12,-2.7
27184,11,-2.3
27185,10,-2
27186,9.3,-2
27187,8.7,-2
27188,8,-2
27189,6.7,-1.7
27190,5.3,-1.3
27191,4,-1
27192,3.3,-1
27193,2.7,-1
27194,2,-1
27195,1.7,-1.3
27196,1.3,-1.7
27197,1,-2
27198,2.7,-1
27199,4.3,0
27200,6,1
27201,7.5,0.5
27202,9,0
27203,10,-1
27204,10,-1
27205,10.5,0
27206,11,1
27207,10.7,1.7
27208,10.3,2.3
27209,10,3
27210,9.3,3.7
27211,8.7,4.3
27212,8,5
27213,8,6
27214,8,5.5
27215,8,5
27216,11,1
27217,9,3
27218,7,5
27219,6.7,4.7
27220,6.3,4.3
27221,6,4
27222,7.3,2.3
27223,8.7,0.7
27224,10,-1
27225,9.3,0
27226,8.7,1
27227,8,2
27228,8.3,1.3
27229,8.7,0.7
27230,9,0
27231,8,-0.3
27232,7,-0.7
27233,6,-1
27234,6,-1.7
27235,6,-2.3
27236,6,-3
27237,5.3,-2
27238,4.7,-1
27239,4,0
27240,3.7,0
27241,3.3,0
27242,3,0
27243,2.5,0
27244,2,0
27245,2,-2
27246,2.3,-2.3
27247,2.7,-2.7
27248,3,-3
27249,3.7,-3.7
27250,4.3,-4.3
27251,5,-5
27252,4.3,-5
27253,3.7,-5
27254,3,-5
27255,2.7,-5
27256,2.3,-5
27257,2,-5
27258,1.7,-5
27259,1.3,-5
27260,1,-5
27261,1,-5
27262,1,-5
27263,1,-5
27264,1,-5
27265,1,-5
27266,1,-5
27267,1,-5
27268,1,-5
27269,1,-5
27270,1.7,-4.7
27271,2.3,-4.3
27272,3,-4
27273,4,-4.7
27274,5,-5.3
27275,6,-6
27276,6,-5.7
27277,6,-5.3
27278,6,-5
27279,5.7,-5
27280,5.3,-5
27281,5,-5
27282,4.7,-4.3
27283,4.3,-3.7
27284,4,-3
27285,3.5,-3
27286,3,-3
27287,1,-1
27288,0.7,-1
27289,0.3,-1
27290,0,-1
27291,1,-1
27292,0.5,-0.5
27293,0,0
27294,0.3,-0.3
27295,0.7,-0.7
27296,1,-1
27297,1,-1
27298,2,-1
27299,3,-1
27300,3,-1.3
27301,3,-1.7
27302,3,-2
27303,3,-3
27304,2.5,-4
27305,2,-5
27306,1.3,-4.7
27307,0.7,-4.3
27308,0,-4
27309,0,-3
27310,-0.3,-3.3
27311,-0.5,-3.5
27312,-0.8,-3.8
27313,-1,-4
27314,-1,-4.3
27315,-1,-4.5
27316,-1,-4.8
27317,-1,-5
27318,-0.3,-5
27319,0.3,-5
27320,1,-5
27321,2,-4.5
27322,3,-4
27323,4,-4
27324,4,-3.3
27325,4,-2.7
27326,4,-2
27327,3.7,-2
27328,3.3,-2
27329,3,-2
27330,2.7,-2.3
27331,2.3,-2.7
27332,2,-3
27333,1.7,-2.7
27334,1.3,-2.3
27335,1,-2
27336,1,-2
27337,1,-2
27338,1,-2
27339,0.5,-2.5
27340,0,-3
27341,0,-3
27342,1.2,-3
27343,2.3,-3
27344,3.5,-3
27345,4.8,-2.9
27346,6.2,-2.8
27347,7.5,-3
27348,7.8,-3.3
27349,8.4,-3.2
27350,9,-3
27351,8.3,-3
27352,7.7,-3
27353,7,-3
27354,5.7,-2.7
27355,4.3,-2.3
27356,3,-2
27357,2,-2
27358,1,-2
27359,1.5,-2
27360,2,-2
27361,1.5,-2
27362,1,-2
27363,1,-2
27364,1,-2
27365,0,-2
27366,1,-1.7
27367,2,-1.3
27368,3,-1
27369,4,-1
27370,5,-1
27371,6,-1
27372,6,-2
27373,6.5,-2
27374,7,-2
27375,6.7,-2
27376,6.3,-2
27377,6,-2
27378,5.3,-1.3
27379,4.7,-0.7
27380,4,0
27381,4,-1
27382,4,-1
27383,4,-1
27384,3.3,-1.3
27385,2.7,-1.7
27386,2,-2
27387,1.3,-2
27388,0.7,-2
27389,0,-2
27390,0,-2
27391,2.5,-2
27392,5,-2
27393,5.5,-2.2
27394,6,-2.3
27395,6.5,-2.5
27396,7,-2.7
27397,7.5,-2.8
27398,8,-3
27399,8,-3
27400,8,-3
27401,7,-3
27402,6,-2.7
27403,5,-2.3
27404,4,-2
27405,3.7,-2
27406,3.3,-2
27407,3,-2
27408,1.7,-2.3
27409,0.3,-2.7
27410,-1,-3
27411,0,-3
27412,0.5,-2.5
27413,1,-2
27414,2.3,-2
27415,3.7,-2
27416,5,-2
27417,6.3,-2.7
27418,7.7,-3.3
27419,9,-4
27420,9.3,-4
27421,9.7,-4
27422,10,-4
27423,8.7,-4.3
27424,7.3,-4.7
27425,6,-5
27426,5.7,-5
27427,5.3,-5
27428,5,-5
27429,3.7,-4.3
27430,2.3,-3.7
27431,1,-3
27432,0.7,-3.3
27433,0.3,-3.7
27434,0,-4
27435,0,-4
27436,0,-4
27437,0,-4
27438,1.3,-3
27439,2.7,-2
27440,4,-1
27441,5.5,-1.5
27442,7,-2
27443,9,-2
27444,10,-2
27445,11,-2
27446,13,-2
27447,12,-2
27448,11,-2
27449,10,-2
27450,8.7,-1.7
27451,7.3,-1.3
27452,6,-1
27453,5,-1.3
27454,4,-1.7
27455,3,-2
27456,2.3,-2.3
27457,1.7,-2.7
27458,1,-3
27459,0.7,-3
27460,0.3,-3
27461,0,-3
27462,1.7,-2.3
27463,3.3,-1.7
27464,5,-1
27465,7.7,-1.3
27466,10.3,-1.7
27467,13,-2
27468,13.7,-1.7
27469,14.3,-1.3
27470,15,-1
27471,14.3,-0.3
27472,13.7,0.3
27473,13,1
27474,11.8,1
27475,10.7,1
27476,9.5,1
27477,8.3,1
27478,7.2,1
27479,6,1
27480,5.3,0.7
27481,4.7,0.3
27482,4,0
27483,4,0
27484,4,0
27485,4,0
27486,5,1
27487,6,1
27488,7,1
27489,8.5,1.5
27490,10,2
27491,11,1
27492,13,1
27493,13,1.5
27494,13,2
27495,12.7,2.7
27496,12.3,3.3
27497,12,4
27498,11.7,5.7
27499,11.3,7.3
27500,11,9
27501,11,9
27502,11,9
27503,11,9
27504,11,9
27505,11,9
27506,11,9
27507,10.7,9
27508,10.3,9
27509,10,9
27510,10.3,9.3
27511,10.7,9.7
27512,11,10
27513,10.7,8.7
27514,10.3,7.3
27515,10,6
27516,10,4.5
27517,10,3
27518,10,2
27519,9.3,1.3
27520,8.7,0.7
27521,8,0
27522,6.7,-0.3
27523,5.3,-0.7
27524,4,-1
27525,4,-2.7
27526,4,-4.3
27527,4,-6
27528,3.7,-5.7
27529,3.3,-5.3
27530,3,-5
27531,3,-4
27532,3,-3
27533,3,-2
27534,3.7,-2
27535,4.3,-2
27536,5,-2
27537,6.3,-2
27538,7.7,-2
27539,9,-2
27540,8.7,-3.3
27541,8.3,-4.7
27542,8,-6
27543,8,-6
27544,8,-6
27545,8,-6
27546,7,-5
27547,6,-4
27548,5,-3
27549,4.7,-3
27550,4.3,-3
27551,4,-3
27552,4.7,-3
27553,5.3,-3
27554,6,-3
27555,5.7,-3
27556,5.3,-3
27557,5,-3
27558,5.3,-2.3
27559,5.7,-1.7
27560,6,-1
27561,6.7,-1.3
27562,7.3,-1.7
27563,8,-2
27564,7.7,-1.7
27565,7.3,-1.3
27566,7,-1
27567,6.5,-1.5
27568,6,-2
27569,4,-2
27570,3.7,-2.7
27571,3.3,-3.3
27572,3,-4
27573,2.7,-4.7
27574,2.3,-5.3
27575,2,-6
27576,2,-7
27577,2,-6
27578,1.7,-5.7
27579,1.3,-5.3
27580,1,-5
27581,2,-5
27582,2,-4.5
27583,2,-4
27584,2,-3
27585,3.3,-3.7
27586,4.7,-4.3
27587,6,-5
27588,5,-5
27589,5,-6
27590,5,-7
27591,5,-6
27592,4.6,-5.4
27593,4.2,-4.8
27594,3.8,-4.2
27595,3.4,-3.6
27596,3,-3
27597,3,-4
27598,2.5,-4
27599,2,-4
27600,2,-4
27601,2,-4
27602,2,-4
27603,1,-4
27604,1.5,-3.5
27605,2,-3
27606,3,-2.7
27607,4,-2.3
27608,5,-2
27609,6.3,-1.7
27610,7.7,-1.3
27611,9,-1
27612,8.3,0
27613,7.7,1
27614,7,2
27615,7,2
27616,6.5,1
27617,6,0
27618,5.7,0
27619,5.3,0
27620,5,0
27621,4.7,-0.2
27622,4.3,-0.3
27623,4,-0.5
27624,3.7,-0.7
27625,3.3,-0.8
27626,3,-1
27627,3,-1.3
27628,3,-1.7
27629,3,-2
27630,4.3,-2.3
27631,5.7,-2.7
27632,7,-3
27633,7.7,-3.7
27634,8.3,-4.3
27635,9,-5
27636,8.7,-4
27637,8.3,-3
27638,8,-2
27639,7,-2.3
27640,6,-2.7
27641,5,-3
27642,4.3,-2.7
27643,3.7,-2.3
27644,3,-2
27645,2.7,-2.3
27646,2.3,-2.7
27647,2,-3
27648,1.7,-3
27649,1.3,-3
27650,1,-3
27651,0,-3.3
27652,-1,-3.7
27653,-2,-4
27654,0,-2
27655,2.5,-1.5
27656,5,-1
27657,6.3,-1.7
27658,7.7,-2.3
27659,9,-3
27660,9,-2
27661,9,-1
27662,8,-2
27663,7.2,-2.2
27664,6.3,-2.3
27665,5.5,-2.5
27666,4.7,-2.7
27667,3.8,-2.8
27668,3,-3
27669,2.7,-3
27670,2.3,-3
27671,2,-3
27672,2,-3
27673,2,-3
27674,2,-3
27675,1.3,-3
27676,0.7,-3
27677,0,-3
27678,1.7,-2.7
27679,3.3,-2.3
27680,5,-2
27681,6.7,-2
27682,8.3,-2
27683,10,-2
27684,9,-1
27685,10,-1
27686,11,-1
27687,10.3,-1.3
27688,9.7,-1.7
27689,9,-2
27690,7.9,-2
27691,7.3,-1.7
27692,6.6,-1.4
27693,5.9,-0.9
27694,5.5,0
27695,5.6,1.5
27696,6.1,3.2
27697,6.7,4.8
27698,7.4,6.1
27699,7.8,7
27700,7.9,7.6
27701,7.9,7.9
27702,9,7
27703,8.5,7
27704,8,7
27705,9.3,6.3
27706,10.7,5.7
27707,12,5
27708,12,3.5
27709,12,2
27710,8,4
27711,8,4
27712,7.5,2.5
27713,7,1
27714,6.5,-0.5
27715,6,-2
27716,5,-1
27717,4.5,-1.5
27718,4,-2
27719,4,-2
27720,4,-3
27721,3,-2
27722,3,-1
27723,3,-2
27724,3,-3
27725,3,-2
27726,3.7,-2
27727,4.3,-2
27728,5,-2
27729,6,-2.7
27730,7,-3.3
27731,8,-4
27732,8,-4
27733,8,-4
27734,8,-4
27735,8,-3
27736,7,-3
27737,5,-3
27738,4,-3
27739,3,-3
27740,2,-3
27741,2,-2.5
27742,2,-2
27743,2,-3
27744,1,-3
27745,0,-3
27746,0,-3
27747,0,-3
27748,0,-3
27749,0,-4
27750,1.3,-3.7
27751,2.7,-3.3
27752,4,-3
27753,5,-3.5
27754,6,-4
27755,7,-4
27756,7,-4
27757,7,-4
27758,7,-4
27759,7,-4
27760,7,-4
27761,7,-4
27762,5.7,-3.7
27763,4.3,-3.3
27764,3,-3
27765,2.5,-3
27766,2,-3
27767,2,-3
27768,2,-3
27769,1,-3
27770,1,-3
27771,0,-3
27772,0,-3
27773,-1,-3
27774,0.5,-2.5
27775,2,-2
27776,5,-1
27777,6.7,-0.7
27778,8.3,-0.3
27779,10,0
27780,10,-1
27781,10,-1.5
27782,10,-2
27783,9,-1.3
27784,8,-0.7
27785,7,0
27786,7,-1
27787,7,-2
27788,7,-3
27789,5.5,-2.5
27790,4,-2
27791,4,-3
27792,3,-4
27793,2,-4
27794,2,-5
27795,2,-8
27796,1,-8
27797,0,-7
27798,1,-6.7
27799,2,-6.3
27800,3,-6
27801,4,-6.3
27802,5,-6.7
27803,6,-7
27804,4,-5
27805,4,-4
27806,4,-3
27807,3,-4
27808,3,-7
27809,3,-7
27810,2.3,-6.3
27811,1.7,-5.7
27812,1,-5
27813,0.5,-5
27814,0,-5
27815,0,-5
27816,0,-5
27817,0,-5
27818,1,-4
27819,1,-5
27820,0,-4
27821,1,-4
27822,2,-3.7
27823,3,-3.3
27824,4,-3
27825,4.7,-3.3
27826,5.3,-3.7
27827,6,-4
27828,7,-4
27829,8,-4
27830,9,-4
27831,8.3,-4
27832,7.7,-4
27833,7,-4
27834,6.3,-3.7
27835,5.7,-3.3
27836,5,-3
27837,4,-3
27838,3,-3
27839,2,-3
27840,1,-3
27841,1,-3
27842,1,-3
27843,0,-3
27844,0,-4
27845,0,-4
27846,0,-3
27847,3,-2
27848,5,-2
27849,5.7,-2.3
27850,6.3,-2.7
27851,7,-3
27852,7,0
27853,6,1.5
27854,5,3
27855,5,3
27856,5,3
27857,5,3
27858,5.3,3
27859,5.7,3
27860,6,3
27861,6,3.5
27862,6,4
27863,6,4
27864,6,4
27865,6,4
27866,7,4
27867,7,4
27868,6,5
27869,7,5
27870,7,5
27871,7,5
27872,7,5
27873,8.7,5.7
27874,10.3,6.3
27875,12,7
27876,13.5,7
27877,15,7
27878,13,5
27879,14,4
27880,11.5,3
27881,9,2
27882,8.3,0
27883,7.7,-2
27884,7,-4
27885,7,-4
27886,7,-4
27887,7,-3
27888,6,-2
27889,6,-1
27890,5,0
27891,4.5,0
27892,4,0
27893,5,-2
27894,4,-3
27895,5,-3
27896,6,-3
27897,7,-2.3
27898,8,-1.7
27899,9,-1
27900,8,-2
27901,8.5,-2.5
27902,9,-3
27903,8,-3.3
27904,7,-3.7
27905,6,-4
27906,5.7,-3.7
27907,5.3,-3.3
27908,5,-3
27909,4,-2.5
27910,3,-2
27911,3,-2
27912,3,-3
27913,3,-3
27914,1,-4
27915,0,-3
27916,0,-3
27917,-1,-3
27918,1.3,-3
27919,3.7,-3
27920,6,-3
27921,6.7,-3.3
27922,7.3,-3.7
27923,8,-4
27924,8.3,-3.3
27925,8.7,-2.7
27926,9,-2
27927,8.7,-2
27928,8.3,-2
27929,8,-2
27930,7.3,-1.7
27931,6.7,-1.3
27932,6,-1
27933,5,-1
27934,4,-1
27935,4,-1
27936,3,-1
27937,3,-1
27938,2.5,-1.5
27939,2,-2
27940,1,-2
27941,1,-2
27942,2.3,-1.8
27943,3.7,-1.7
27944,5,-1.5
27945,6.3,-1.3
27946,7.7,-1.2
27947,9,-1
27948,9.7,-0.7
27949,10.3,-0.3
27950,11,0
27951,10,0
27952,9,0
27953,8,0
27954,6.7,0
27955,5.3,0
27956,4,0
27957,3.5,-1.5
27958,3,-3
27959,3,-5
27960,2,-5
27961,1.6,-4.6
27962,1.2,-4.2
27963,0.8,-3.8
27964,0.4,-3.4
27965,0,-3
27966,0.5,-3.5
27967,1,-4
27968,3,-4
27969,4,-4.3
27970,5,-4.7
27971,6,-5
27972,6,-5
27973,6,-5
27974,6,-5
27975,5.3,-5
27976,4.7,-5
27977,4,-5
27978,4,-5
27979,4,-5
27980,4,-5
27981,3.5,-4.5
27982,3,-4
27983,2,-4
27984,2,-4
27985,2,-4
27986,1,-4
27987,2,-4
27988,1,-4
27989,0,-4
27990,2,-4
27991,4,-4
27992,6,-4
27993,7,-5
27994,8.5,-4.5
27995,10,-4
27996,12,-4
27997,11,-3
27998,10,-2
27999,9.7,-1.7
28000,9.3,-1.3
28001,9,-1
28002,8.3,-0.7
28003,7.7,-0.3
28004,7,0
28005,6,0
28006,5,0
28007,4,0
28008,3,-1
28009,3,-1
28010,3,-1
28011,2.5,-1
28012,2,-1
28013,2,-1
28014,3.7,0
28015,5.3,1
28016,7,2
28017,10,2
28018,11,0.8
28019,12,-0.4
28020,13,-1.6
28021,14,-2.8
28022,15,-4
28023,14.3,-3.7
28024,13.7,-3.3
28025,13,-3
28026,12.3,-2
28027,11.7,-1
28028,11,0
28029,10.5,0
28030,10,0
28031,10,-0.3
28032,10,-0.7
28033,10,-1
28034,10,-1
28035,9,2
28036,9,3
28037,8,5
28038,8.2,5.3
28039,8.3,5.7
28040,8.5,6
28041,8.7,6.3
28042,8.8,6.7
28043,9,7
28044,9,8
28045,9.5,8
28046,10,8
28047,10,8.5
28048,10,9
28049,9,5
28050,8.7,4
28051,8.3,3
28052,8,2
28053,8,2.5
28054,8,3
28055,8,2
28056,8,2
28057,7,3
28058,6,0
28059,5,-1
28060,4,-1
28061,3,-1
28062,5,0
28063,6.5,-0.5
28064,8,-1
28065,9.3,-1
28066,10.7,-1
28067,12,-1
28068,13,-0.5
28069,14,0
28070,14,-3
28071,14,-2
28072,14,-1
28073,14,0
28074,13,0.7
28075,12,1.3
28076,11,2
28077,11.5,1.5
28078,12,1
28079,11,3
28080,11,5
28081,10,5
28082,10,6
28083,10,6
28084,10,8
28085,11,9
28086,11,9
28087,11.5,10
28088,12,11
28089,12,12
28090,13,12.5
28091,14,13
28092,15,14
28093,15.5,13.5
28094,16,13
28095,15.3,12.3
28096,14.7,11.7
28097,14,11
28098,13.3,10
28099,12.7,9
28100,12,8
28101,11,7.5
28102,10,7
28103,10,6
28104,9,6
28105,8,6
28106,8,6
28107,8,6
28108,8,6
28109,8,5
28110,8,4
28111,8,3
28112,8,2
28113,8.7,1.3
28114,9.3,0.7
28115,10,0
28116,9,1
28117,8.5,0
28118,8,-1
28119,7.3,-2
28120,6.7,-3
28121,6,-4
28122,5.7,-4.7
28123,5.3,-5.3
28124,5,-6
28125,4.5,-5.5
28126,4,-5
28127,3,-4
28128,2,-4
28129,1,-4
28130,1,-4
28131,0,-4
28132,0,-4
28133,0,-4
28134,2.3,-4.3
28135,4.7,-4.7
28136,7,-5
28137,7.3,-4
28138,7.7,-3
28139,8,-2
28140,8.7,-2
28141,9.3,-2
28142,10,-2
28143,9.3,-2.3
28144,8.7,-2.7
28145,8,-3
28146,7,-2.7
28147,6,-2.3
28148,5,-2
28149,5,-2
28150,5,-2
28151,5,-2
28152,5,-2
28153,5,-1
28154,5,-1
28155,4,-1
28156,4,-1
28157,4,-1
28158,5,-1
28159,6,-1
28160,7,-3
28161,8,-3
28162,9,-3
28163,10,-3
28164,10.7,-4
28165,11.3,-5
28166,12,-6
28167,12,-5.7
28168,12,-5.3
28169,12,-5
28170,11.4,-4
28171,10.8,-3
28172,10.2,-2
28173,9.6,-1
28174,9,0
28175,8,0
28176,8,0
28177,8,1
28178,8,1
28179,6,1
28180,7,2
28181,4,1
28182,6.3,1.7
28183,8.7,2.3
28184,11,3
28185,13,2.5
28186,15,2
28187,17,0
28188,17.3,1.3
28189,17.7,2.7
28190,18,4
28191,17,4.7
28192,16,5.3
28193,15,6
28194,14.3,7
28195,13.7,8
28196,13,9
28197,13,9.5
28198,13,10
28199,13,10
28200,13,10
28201,12,10
28202,12,10
28203,12,10
28204,13,10
28205,13,10
28206,12,11
28207,13,11
28208,14,12
28209,14,12
28210,16,12
28211,14,12
28212,14,10.7
28213,14,9.3
28214,14,8
28215,12.3,6.7
28216,10.7,5.3
28217,9,4
28218,9,3.3
28219,9,2.7
28220,9,2
28221,8,2.5
28222,7,3
28223,8,2
28224,8,1
28225,7,1
28226,7,0
28227,7,0
28228,7,0
28229,7,-2
28230,7,-2.3
28231,7,-2.7
28232,7,-3
28233,7.3,-3
28234,7.7,-3
28235,8,-3
28236,8.5,-4
28237,9,-5
28238,9,-3
28239,7,-5
28240,6.5,-5
28241,6,-5
28242,5.3,-5
28243,4.7,-5
28244,4,-5
28245,3.7,-4.7
28246,3.3,-4.3
28247,3,-4
28248,3,-4
28249,3,-4
28250,2,-3
28251,3,-3
28252,2,-3
28253,2,-3
28254,3,-3
28255,4,-3
28256,6,-2
28257,8,-2
28258,10,-2
28259,12,0
28260,12.3,0
28261,12.7,0
28262,13,0
28263,12.7,2
28264,12.3,4
28265,12,6
28266,11.7,6.3
28267,11.3,6.7
28268,11,7
28269,10.5,7.5
28270,10,8
28271,10,8
28272,10,8
28273,9,8
28274,9,8
28275,9,8
28276,9,9
28277,9,8
28278,9,9
28279,9,8.5
28280,9,8
28281,9.7,7.3
28282,10.3,6.7
28283,11,6
28284,11,5.7
28285,11,5.3
28286,11,5
28287,11,4.7
28288,11,4.3
28289,11,4
28290,10.3,4
28291,9.7,4
28292,9,4
28293,8.5,4
28294,8,4
28295,6,4
28296,7,4
28297,7,4
28298,5,3
28299,6,3
28300,4,2
28301,4,2
28302,5,3
28303,7.5,2.5
28304,10,2
28305,11,0
28306,13,-0.5
28307,15,-1
28308,15.3,-1.3
28309,15.7,-1.7
28310,16,-2
28311,15,-3
28312,14,-4
28313,13,-5
28314,11.3,-4.3
28315,9.7,-3.7
28316,8,-3
28317,7.5,-2.5
28318,7,-2
28319,7,-1
28320,6,-1
28321,5,-1
28322,5,-1
28323,4,-1
28324,4,-1
28325,4,-1
28326,5.7,-0.7
28327,7.3,-0.3
28328,9,0
28329,11.5,0
28330,14,0
28331,14,-1
28332,14,-1.3
28333,14,-1.7
28334,14,-2
28335,15,-3
28336,13.5,-1
28337,12,1
28338,11.7,1.3
28339,11.3,1.7
28340,11,2
28341,11,1.5
28342,11,1
28343,10,1
28344,10,0
28345,9,0
28346,8,1
28347,8,1
28348,7,1
28349,6,1
28350,7.7,1.3
28351,9.3,1.7
28352,11,2
28353,13,2
28354,15,2
28355,17,2
28356,16.7,1
28357,16.3,0
28358,16,-1
28359,14.5,-4
28360,13,-7
28361,12,-5.3
28362,11,-3.7
28363,10,-2
28364,9,-3
28365,8.5,-3
28366,8,-3
28367,8,-3
28368,8,-1
28369,8,0
28370,8,0
28371,8,0
28372,8,0
28373,7.6,-0.4
28374,8.1,-0.2
28375,8.6,0
28376,9.1,0.3
28377,10.7,0.5
28378,12.4,0.8
28379,14,1
28380,14.7,2.3
28381,15.3,3.7
28382,16,5
28383,14.7,4.3
28384,13.3,3.7
28385,12,3
28386,11.7,5
28387,11.3,7
28388,11,9
28389,11.5,9
28390,12,9
28391,12,9
28392,12,9
28393,12,9
28394,12,9
28395,12,9
28396,12,9
28397,13,9
28398,13,10
28399,13,11
28400,13,12
28401,15,13.3
28402,17,14.7
28403,19,16
28404,17,16
28405,17,16
28406,17,16
28407,18,16
28408,17,15
28409,17,16
28410,17,16
28411,17,15.5
28412,17,15
28413,16.7,13
28414,16.3,11
28415,16,9
28416,15,6
28417,14,6
28418,13,6
28419,12,6
28420,11,6
28421,12,6
28422,13,6.3
28423,14,6.7
28424,15,7
28425,15.3,7.3
28426,15.7,7.7
28427,16,8
28428,16,8
28429,16,7
28430,16,6
28431,15.5,6
28432,15,6
28433,15,5
28434,14.6,6.4
28435,13.9,6.5
28436,13.1,6.4
28437,12,5.8
28438,10.3,4.3
28439,8.2,2.1
28440,5.8,-0.5
28441,3.8,-2.7
28442,2.2,-4.2
28443,1.2,-4.7
28444,0.5,-4.7
28445,-0.2,-4.7
28446,1,-3
28447,4,-4
28448,5,-5
28449,6,-6
28450,7,-5
28451,7,-6
28452,8,-6
28453,8,-7
28454,9,-7
28455,9,-9
28456,9,-8
28457,9,-6
28458,9,-7
28459,8,-5
28460,8,-5
28461,8,-6
28462,7,-4
28463,7,-3
28464,6,-2
28465,6,-2
28466,6,-1
28467,6,-2
28468,6,-2
28469,6,0
28470,6,0
28471,7,0
28472,7,0
28473,7,0
28474,7,1
28475,8,1
28476,8,2
28477,8,3
28478,8,5
28479,8,5
28480,8,5
28481,8,5
28482,8,5
28483,8,5
28484,8,5
28485,8,5
28486,7,6
28487,7,5
28488,7,4
28489,7,4
28490,7,3
28491,6,3
28492,6,3
28493,6,3
28494,7,4
28495,9,5
28496,9,4
28497,11,4
28498,13,3
28499,13,5
28500,13,4
28501,13,3
28502,14,5
28503,14,4
28504,14,4
28505,13,4
28506,12,4
28507,11,4
28508,11,4
28509,9,4
28510,9,4
28511,8,4
28512,7,4
28513,7,4
28514,6,3
28515,5,3
28516,5,3
28517,5,3
28518,7,6
28519,10,6
28520,12,7
28521,15,5
28522,16,6
28523,17,6
28524,18,4
28525,18,4
28526,18,5
28527,17,4
28528,17,4
28529,16,5
28530,15,5
28531,14,6
28532,14,5
28533,13,4
28534,11,5
28535,10,5
28536,9,5
28537,9,5
28538,8.5,4.5
28539,8,4
28540,8,4
28541,7,3
28542,8,6
28543,9,6
28544,14,6
28545,17,7
28546,19,6
28547,21,5
28548,21,5
28549,22,4
28550,22.5,3
28551,23,2
28552,22,3
28553,21,3
28554,19,4
28555,17,5
28556,15,6
28557,15,6
28558,14,7
28559,12,5
28560,12,5
28561,11,4
28562,10,4
28563,10,4
28564,10,4
28565,9,4
28566,10,4
28567,12,6
28568,15,7
28569,17,7
28570,19,6
28571,20,4
28572,21,2
28573,20,6
28574,19,10
28575,18,8
28576,17,8
28577,17,9
28578,16,9
28579,16,11
28580,16,10
28581,15,11
28582,15,10
28583,15,8
28584,14,7
28585,14,8
28586,15,8
28587,14,9
28588,14,10
28589,14,11
28590,13,11
28591,14,12
28592,14,12
28593,14,12
28594,15,12
28595,15,13
28596,15,13
28597,15,13
28598,15,14
28599,15,13
28600,15,13
28601,15,14
28602,15,14
28603,15,14
28604,15,14
28605,14,14
28606,14,14
28607,15,14
28608,14,13
28609,14,13
28610,13,12
28611,13,11
28612,12,9
28613,11,9
28614,12,9
28615,14,9
28616,15,9
28617,17,9
28618,19,8
28619,20,7
28620,21,7
28621,22,10
28622,21,10
28623,21,9
28624,21,8
28625,20,9
28626,20,5
28627,18,7
28628,16,9
28629,16,6
28630,15,8
28631,13,6
28632,13,6
28633,11,5
28634,12,6
28635,11,6
28636,12,6
28637,14,8
28638,16,11
28639,17,11
28640,19,12
28641,21,13
28642,21,13
28643,22,12
28644,22,13
28645,20,10
28646,20,10
28647,19,11
28648,17,12
28649,16,13
28650,16,13
28651,16,14
28652,16,14
28653,16,14
28654,16,14
28655,16,14
28656,15,14
28657,15,14
28658,15,14
28659,16,14
28660,16,14
28661,15,14
28662,16,14
28663,17,16
28664,18,15
28665,19,16
28666,19,15
28667,19,15
28668,20,16
28669,21,15
28670,22,15
28671,21,14
28672,21,15
28673,20,14
28674,19,13
28675,18,13
28676,17,12
28677,17,12
28678,17,13
28679,17,13
28680,16,13
28681,16,12
28682,16,12
28683,15,11
28684,14,9
28685,13,8
28686,12,7
28687,11,7
28688,12,6
28689,12,5
28690,12,4
28691,13,4
28692,13,3
28693,13,2
28694,14,2
28695,14,-1
28696,13,1
28697,11,0
28698,10,-1
28699,9,-1
28700,8,-2
28701,8,-2
28702,7,-2
28703,7,-2
28704,7,-2
28705,7,-1
28706,7,-2
28707,7,-1
28708,7,-2
28709,7,-2
28710,7,0
28711,8,-1
28712,10,0
28713,11,-2
28714,12,-2
28715,13,-3
28716,12,-2
28717,12,-1
28718,13,-3
28719,13,-3
28720,11,-3
28721,10,-3
28722,9,-3
28723,7,0
28724,6,0
28725,6,-1
28726,5,-1
28727,5,-2
28728,4,-3
28729,4,-3
28730,3,-3
28731,3,-4
28732,2,-4
28733,3,-4
28734,4,-3
28735,6,-5
28736,8,-6
28737,9,-8
28738,10,-6
28739,11,-4
28740,10,-5
28741,11,-3
28742,10,-5
28743,11,-4
28744,8,-3
28745,7,-3
28746,5,-2
28747,5,-2
28748,5,-2
28749,4,-2
28750,3.5,-2
28751,3,-2
28752,3,-2
28753,3,-2
28754,2,-2
28755,2,-2
28756,1,-2
28757,1,-2
28758,3,-1
28759,5,-1
28760,7,-2
28761,9,-2
28762,10,-2
28763,11,-2
28764,12,-2
28765,14,-2
28766,14,-1
28767,14,-3
28768,13,-4
28769,12,-4
28770,12,-5
28771,11,-1
28772,10,-1
28773,10,-1
28774,8,-1
28775,8,-1
28776,8,-1
28777,7,-1
28778,7,-1
28779,6,-2
28780,6,-2
28781,5,-1
28782,7,0
28783,9,-2
28784,11,-2
28785,14,-1
28786,16,-1
28787,16,-6
28788,18,-2
28789,18,-2
28790,18,-3
28791,19,-7
28792,18,-9
28793,16,-9
28794,14,-8
28795,13,-7
28796,12,-7
28797,10,-5
28798,9,-4
28799,8,-3
28800,8,-2
28801,7,-2
